tick_id,day,tick,avatar_region,active_route,editor_panel,import_export_panel,branch_compare_panel,simultaneous_task_panel,agent_dialogue_panel,recovery_panel,local_storage_key,replay_key,boundary_note
214,15,4,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v26 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-538352,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
215,15,5,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v19 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-391826,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
216,15,6,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v23 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-515615,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
217,15,7,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v23 valid=True,import rejected,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_orchard_riverbend,v31-556077,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
218,15,8,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v22 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_central_repair_ring,v31-533675,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
219,15,9,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v19 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-583372,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
220,15,10,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v26 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-509284,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
221,15,11,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v19 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.93.,recovery 0.93,ssrm_v31_route_state_archive_signal,v31-417630,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
222,15,12,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v24 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-515462,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
223,15,13,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v24 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-541207,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
224,15,14,roofward,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v23 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-525207,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
225,16,0,archive_quarter,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v20 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-454014,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
226,16,1,signal_ridge,roofward_archive,ssrm_v31_route_state_roofward_archive: v27 valid=True,import accepted,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510025,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
227,16,2,orchard_fen,archive_signal,ssrm_v31_route_state_archive_signal: v19 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-392199,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
228,16,3,central_exchange,signal_orchard,ssrm_v31_route_state_signal_orchard: v24 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-501579,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
229,16,4,repair_hall,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v25 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-437165,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
230,16,5,riverbend,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v24 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-525189,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
231,16,6,roofward,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v20 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-453882,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
232,16,7,archive_quarter,roofward_archive,ssrm_v31_route_state_roofward_archive: v27 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-509769,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
233,16,8,signal_ridge,archive_signal,ssrm_v31_route_state_archive_signal: v20 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-418579,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
234,16,9,orchard_fen,signal_orchard,ssrm_v31_route_state_signal_orchard: v25 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-501551,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
235,16,10,central_exchange,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v25 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-423280,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
236,16,11,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v25 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-525807,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
237,16,12,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v21 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-454623,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
238,16,13,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v27 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-524779,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
239,16,14,archive_quarter,archive_signal,ssrm_v31_route_state_archive_signal: v21 valid=True,import accepted,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-396970,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
240,17,0,signal_ridge,signal_orchard,ssrm_v31_route_state_signal_orchard: v26 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-501398,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
241,17,1,orchard_fen,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v26 valid=True,import accepted,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-423249,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
242,17,2,central_exchange,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v25 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-525681,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
243,17,3,repair_hall,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v21 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-454367,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
244,17,4,riverbend,roofward_archive,ssrm_v31_route_state_roofward_archive: v28 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510257,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
245,17,5,roofward,archive_signal,ssrm_v31_route_state_archive_signal: v21 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-396834,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
246,17,6,archive_quarter,signal_orchard,ssrm_v31_route_state_signal_orchard: v26 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-516032,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
247,17,7,signal_ridge,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v26 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_orchard_riverbend,v31-436996,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
248,17,8,orchard_fen,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v26 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-540906,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
249,17,9,central_exchange,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v22 valid=True,import accepted,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-455105,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
250,17,10,repair_hall,roofward_archive,ssrm_v31_route_state_roofward_archive: v28 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510130,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
251,17,11,riverbend,archive_signal,ssrm_v31_route_state_archive_signal: v21 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-396578,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
252,17,12,roofward,signal_orchard,ssrm_v31_route_state_signal_orchard: v28 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-501983,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
253,17,13,archive_quarter,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v26 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-423625,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
254,17,14,signal_ridge,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v27 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-526278,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
255,18,0,orchard_fen,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v23 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-454956,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
256,18,1,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v29 valid=True,import accepted,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510871,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
257,18,2,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v21 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-397208,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
258,18,3,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v28 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-502493,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
259,18,4,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v28 valid=True,import accepted,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-424466,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
260,18,5,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v27 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-526152,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
261,18,6,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v23 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-454700,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
262,18,7,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v29 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-524844,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
263,18,8,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v22 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-397175,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
264,18,9,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v29 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-502465,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
265,18,10,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v28 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-424332,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
266,18,11,roofward,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v27 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-526662,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
267,18,12,archive_quarter,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v24 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-469282,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
268,18,13,signal_ridge,roofward_archive,ssrm_v31_route_state_roofward_archive: v29 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-511254,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
269,18,14,orchard_fen,archive_signal,ssrm_v31_route_state_archive_signal: v23 valid=True,import accepted,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-398025,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
270,19,0,central_exchange,signal_orchard,ssrm_v31_route_state_signal_orchard: v30 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-501512,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
271,19,1,repair_hall,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v29 valid=True,import accepted,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-424301,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
272,19,2,riverbend,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v27 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-540740,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
273,19,3,roofward,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v24 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.93.,recovery 0.93,ssrm_v31_route_state_riverbend_roofward,v31-474843,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
274,19,4,archive_quarter,roofward_archive,ssrm_v31_route_state_roofward_archive: v30 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-524657,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
275,19,5,signal_ridge,archive_signal,ssrm_v31_route_state_archive_signal: v23 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-397889,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
276,19,6,orchard_fen,signal_orchard,ssrm_v31_route_state_signal_orchard: v30 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-502150,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
277,19,7,central_exchange,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v29 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-438562,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
278,19,8,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v28 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-541358,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
