tick_id,day,tick,avatar_zone,active_infrastructure,household_panel,building_panel,tool_panel,skill_panel,failure_panel,ecology_panel,save_restore_key,replay_key,boundary_note
142,8,16,signal yard,river_mill_bridge,West House planks: 22.88,River mill bridge durability 0.88,drawknife condition 0.79,Ari carpentry 0.50,stable,bank_stability 0.74,ssrm_v27_infrastructure_state_seed_20260880,v27-373488,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
143,8,17,river path,roof_greenhouse_cistern,Roof House water: 43.39,Roof greenhouse cistern durability 0.67,glass tongs condition 0.76,Fay cultivation 0.55,stable,humidity 0.78,ssrm_v27_infrastructure_state_seed_20260880,v27-439156,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
144,9,0,archive bench,archive_public_kiosk,Archive House paper: 19.85,Archive public kiosk durability 0.72,binding awl condition 0.73,Nia recordkeeping 0.60,stable,notice_accuracy 0.76,ssrm_v27_infrastructure_state_seed_20260880,v27-403794,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
145,9,1,signal yard,dusk_signal_workshop,Signal House oil: 17.36,Dusk signal workshop durability 0.65,wire crimper condition 0.73,Milo signalcraft 0.61,stable,night_calm 0.84,ssrm_v27_infrastructure_state_seed_20260880,v27-386757,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
146,9,2,river path,river_mill_bridge,West House planks: 23.04,River mill bridge durability 0.87,drawknife condition 0.78,Ari carpentry 0.51,stable,bank_stability 0.74,ssrm_v27_infrastructure_state_seed_20260880,v27-373970,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
147,9,3,roof path,roof_greenhouse_cistern,Roof House water: 43.39,Roof greenhouse cistern durability 0.67,glass tongs condition 0.75,Fay cultivation 0.55,stable,humidity 0.78,ssrm_v27_infrastructure_state_seed_20260880,v27-439469,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
148,9,4,market commons,archive_public_kiosk,Archive House paper: 19.85,Archive public kiosk durability 0.71,binding awl condition 0.72,Nia recordkeeping 0.60,stable,notice_accuracy 0.76,ssrm_v27_infrastructure_state_seed_20260880,v27-403452,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
149,9,5,wood bay,dusk_signal_workshop,Signal House oil: 17.49,Dusk signal workshop durability 0.64,wire crimper condition 0.72,Milo signalcraft 0.62,stable,night_calm 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-380683,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
150,9,6,warm workshop,river_mill_bridge,West House planks: 23.04,River mill bridge durability 0.86,drawknife condition 0.78,Ari carpentry 0.51,stable,bank_stability 0.75,ssrm_v27_infrastructure_state_seed_20260880,v27-373243,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
151,9,7,archive bench,roof_greenhouse_cistern,Roof House water: 43.29,Roof greenhouse cistern durability 0.74,glass tongs condition 0.75,Fay cultivation 0.56,stable,humidity 0.78,ssrm_v27_infrastructure_state_seed_20260880,v27-437674,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
152,9,8,signal yard,archive_public_kiosk,Archive House paper: 19.94,Archive public kiosk durability 0.70,binding awl condition 0.71,Nia recordkeeping 0.61,stable,notice_accuracy 0.78,ssrm_v27_infrastructure_state_seed_20260880,v27-399003,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
153,9,9,river path,dusk_signal_workshop,Signal House oil: 17.49,Dusk signal workshop durability 0.63,wire crimper condition 0.72,Milo signalcraft 0.62,stable,night_calm 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-381026,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
154,9,10,roof path,river_mill_bridge,West House planks: 23.04,River mill bridge durability 0.85,drawknife condition 0.78,Ari carpentry 0.51,stable,bank_stability 0.73,ssrm_v27_infrastructure_state_seed_20260880,v27-373268,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
155,9,11,market commons,roof_greenhouse_cistern,Roof House water: 43.35,Roof greenhouse cistern durability 0.73,glass tongs condition 0.74,Fay cultivation 0.57,stable,humidity 0.80,ssrm_v27_infrastructure_state_seed_20260880,v27-437094,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
156,9,12,wood bay,archive_public_kiosk,Archive House paper: 19.94,Archive public kiosk durability 0.69,binding awl condition 0.71,Nia recordkeeping 0.61,stable,notice_accuracy 0.78,ssrm_v27_infrastructure_state_seed_20260880,v27-398661,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
157,9,13,warm workshop,dusk_signal_workshop,Signal House oil: 17.49,Dusk signal workshop durability 0.62,wire crimper condition 0.72,Milo signalcraft 0.62,stable,night_calm 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-380684,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
158,9,14,archive bench,river_mill_bridge,West House planks: 23.20,River mill bridge durability 0.84,drawknife condition 0.77,Ari carpentry 0.52,joint swelling blocks wheel,bank_stability 0.70,ssrm_v27_infrastructure_state_seed_20260880,v27-600317,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
159,9,15,signal yard,roof_greenhouse_cistern,Roof House water: 43.30,Roof greenhouse cistern durability 0.72,glass tongs condition 0.74,Fay cultivation 0.57,stable,humidity 0.79,ssrm_v27_infrastructure_state_seed_20260880,v27-437579,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
160,9,16,river path,archive_public_kiosk,Archive House paper: 19.94,Archive public kiosk durability 0.69,binding awl condition 0.71,Nia recordkeeping 0.61,stable,notice_accuracy 0.79,ssrm_v27_infrastructure_state_seed_20260880,v27-398562,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
161,9,17,roof path,dusk_signal_workshop,Signal House oil: 17.49,Dusk signal workshop durability 0.62,wire crimper condition 0.83,Milo signalcraft 0.62,stable,night_calm 0.87,ssrm_v27_infrastructure_state_seed_20260880,v27-380081,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
162,10,0,signal yard,river_mill_bridge,West House planks: 23.24,River mill bridge durability 0.92,drawknife condition 0.76,Ari carpentry 0.53,infrastructure adopted,bank_stability 0.70,ssrm_v27_infrastructure_state_seed_20260880,v27-566560,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
163,10,1,river path,roof_greenhouse_cistern,Roof House water: 43.30,Roof greenhouse cistern durability 0.72,glass tongs condition 0.74,Fay cultivation 0.57,infrastructure adopted,humidity 0.79,ssrm_v27_infrastructure_state_seed_20260880,v27-635955,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
164,10,2,roof path,archive_public_kiosk,Archive House paper: 20.05,Archive public kiosk durability 0.68,binding awl condition 0.70,Nia recordkeeping 0.62,infrastructure adopted,notice_accuracy 0.80,ssrm_v27_infrastructure_state_seed_20260880,v27-586944,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
165,10,3,market commons,dusk_signal_workshop,Signal House oil: 17.49,Dusk signal workshop durability 0.61,wire crimper condition 0.83,Milo signalcraft 0.63,infrastructure adopted,night_calm 0.87,ssrm_v27_infrastructure_state_seed_20260880,v27-568155,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
166,10,4,wood bay,river_mill_bridge,West House planks: 23.24,River mill bridge durability 0.91,drawknife condition 0.76,Ari carpentry 0.53,infrastructure routine carried,bank_stability 0.70,ssrm_v27_infrastructure_state_seed_20260880,v27-665623,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
167,10,5,warm workshop,roof_greenhouse_cistern,Roof House water: 43.51,Roof greenhouse cistern durability 0.71,glass tongs condition 0.73,Fay cultivation 0.58,infrastructure routine carried,humidity 0.81,ssrm_v27_infrastructure_state_seed_20260880,v27-730831,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
168,10,6,archive bench,archive_public_kiosk,Archive House paper: 20.05,Archive public kiosk durability 0.67,binding awl condition 0.70,Nia recordkeeping 0.62,infrastructure routine carried,notice_accuracy 0.81,ssrm_v27_infrastructure_state_seed_20260880,v27-689035,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
169,10,7,signal yard,dusk_signal_workshop,Signal House oil: 17.58,Dusk signal workshop durability 0.60,wire crimper condition 0.82,Milo signalcraft 0.64,infrastructure routine carried,night_calm 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-667762,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
170,10,8,river path,river_mill_bridge,West House planks: 23.42,River mill bridge durability 0.90,drawknife condition 0.75,Ari carpentry 0.54,infrastructure routine carried,bank_stability 0.70,ssrm_v27_infrastructure_state_seed_20260880,v27-658036,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
171,10,9,roof path,roof_greenhouse_cistern,Roof House water: 43.59,Roof greenhouse cistern durability 0.77,glass tongs condition 0.72,Fay cultivation 0.59,infrastructure routine carried,humidity 0.83,ssrm_v27_infrastructure_state_seed_20260880,v27-722471,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
172,10,10,market commons,archive_public_kiosk,Archive House paper: 20.05,Archive public kiosk durability 0.67,binding awl condition 0.70,Nia recordkeeping 0.63,infrastructure routine carried,notice_accuracy 0.81,ssrm_v27_infrastructure_state_seed_20260880,v27-688936,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
173,10,11,wood bay,dusk_signal_workshop,Signal House oil: 17.72,Dusk signal workshop durability 0.59,wire crimper condition 0.81,Milo signalcraft 0.64,infrastructure routine carried,night_calm 0.90,ssrm_v27_infrastructure_state_seed_20260880,v27-674847,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
174,10,12,warm workshop,river_mill_bridge,West House planks: 23.32,River mill bridge durability 0.97,drawknife condition 0.74,Ari carpentry 0.54,infrastructure routine carried,bank_stability 0.71,ssrm_v27_infrastructure_state_seed_20260880,v27-658049,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
175,10,13,archive bench,roof_greenhouse_cistern,Roof House water: 43.59,Roof greenhouse cistern durability 0.77,glass tongs condition 0.72,Fay cultivation 0.59,infrastructure routine carried,humidity 0.83,ssrm_v27_infrastructure_state_seed_20260880,v27-723534,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
176,10,14,signal yard,archive_public_kiosk,Archive House paper: 20.16,Archive public kiosk durability 0.66,binding awl condition 0.69,Nia recordkeeping 0.63,infrastructure routine carried,notice_accuracy 0.83,ssrm_v27_infrastructure_state_seed_20260880,v27-698670,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
177,10,15,river path,dusk_signal_workshop,Signal House oil: 17.72,Dusk signal workshop durability 0.58,wire crimper condition 0.81,Milo signalcraft 0.65,infrastructure routine carried,night_calm 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-675235,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
178,10,16,roof path,river_mill_bridge,West House planks: 23.32,River mill bridge durability 0.97,drawknife condition 0.74,Ari carpentry 0.54,infrastructure routine carried,bank_stability 0.71,ssrm_v27_infrastructure_state_seed_20260880,v27-658350,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
179,10,17,market commons,roof_greenhouse_cistern,Roof House water: 43.49,Roof greenhouse cistern durability 0.84,glass tongs condition 0.72,Fay cultivation 0.59,infrastructure routine carried,humidity 0.83,ssrm_v27_infrastructure_state_seed_20260880,v27-731959,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
180,11,0,river path,archive_public_kiosk,Archive House paper: 20.06,Archive public kiosk durability 0.74,binding awl condition 0.69,Nia recordkeeping 0.64,infrastructure routine carried,notice_accuracy 0.83,ssrm_v27_infrastructure_state_seed_20260880,v27-688997,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
181,11,1,roof path,dusk_signal_workshop,Signal House oil: 17.67,Dusk signal workshop durability 0.58,wire crimper condition 0.81,Milo signalcraft 0.65,infrastructure routine carried,night_calm 0.90,ssrm_v27_infrastructure_state_seed_20260880,v27-675297,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
182,11,2,market commons,river_mill_bridge,West House planks: 23.43,River mill bridge durability 0.96,drawknife condition 0.73,Ari carpentry 0.55,infrastructure routine carried,bank_stability 0.72,ssrm_v27_infrastructure_state_seed_20260880,v27-657985,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
183,11,3,wood bay,roof_greenhouse_cistern,Roof House water: 43.49,Roof greenhouse cistern durability 0.84,glass tongs condition 0.72,Fay cultivation 0.59,infrastructure routine carried,humidity 0.83,ssrm_v27_infrastructure_state_seed_20260880,v27-731866,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
184,11,4,warm workshop,archive_public_kiosk,Archive House paper: 20.06,Archive public kiosk durability 0.73,binding awl condition 0.68,Nia recordkeeping 0.64,infrastructure routine carried,notice_accuracy 0.83,ssrm_v27_infrastructure_state_seed_20260880,v27-688657,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
185,11,5,archive bench,dusk_signal_workshop,Signal House oil: 17.76,Dusk signal workshop durability 0.57,wire crimper condition 0.80,Milo signalcraft 0.66,infrastructure routine carried,night_calm 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-677019,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
186,11,6,signal yard,river_mill_bridge,West House planks: 23.43,River mill bridge durability 0.95,drawknife condition 0.73,Ari carpentry 0.56,infrastructure routine carried,bank_stability 0.73,ssrm_v27_infrastructure_state_seed_20260880,v27-657664,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
187,11,7,river path,roof_greenhouse_cistern,Roof House water: 43.49,Roof greenhouse cistern durability 0.83,glass tongs condition 0.71,Fay cultivation 0.60,infrastructure routine carried,humidity 0.84,ssrm_v27_infrastructure_state_seed_20260880,v27-731879,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
188,11,8,roof path,archive_public_kiosk,Archive House paper: 20.15,Archive public kiosk durability 0.80,binding awl condition 0.68,Nia recordkeeping 0.65,infrastructure routine carried,notice_accuracy 0.85,ssrm_v27_infrastructure_state_seed_20260880,v27-699332,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
189,11,9,market commons,dusk_signal_workshop,Signal House oil: 17.66,Dusk signal workshop durability 0.64,wire crimper condition 0.80,Milo signalcraft 0.66,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-676361,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
190,11,10,wood bay,river_mill_bridge,West House planks: 23.43,River mill bridge durability 0.95,drawknife condition 0.73,Ari carpentry 0.56,infrastructure routine carried,bank_stability 0.73,ssrm_v27_infrastructure_state_seed_20260880,v27-658262,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
191,11,11,warm workshop,roof_greenhouse_cistern,Roof House water: 43.65,Roof greenhouse cistern durability 0.82,glass tongs condition 0.70,Fay cultivation 0.60,infrastructure routine carried,humidity 0.85,ssrm_v27_infrastructure_state_seed_20260880,v27-739586,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
192,11,12,archive bench,archive_public_kiosk,Archive House paper: 20.15,Archive public kiosk durability 0.79,binding awl condition 0.67,Nia recordkeeping 0.65,infrastructure routine carried,notice_accuracy 0.87,ssrm_v27_infrastructure_state_seed_20260880,v27-698584,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
193,11,13,signal yard,dusk_signal_workshop,Signal House oil: 17.66,Dusk signal workshop durability 0.64,wire crimper condition 0.79,Milo signalcraft 0.66,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-676262,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
194,11,14,river path,river_mill_bridge,West House planks: 23.55,River mill bridge durability 0.93,drawknife condition 0.72,Ari carpentry 0.57,infrastructure routine carried,bank_stability 0.73,ssrm_v27_infrastructure_state_seed_20260880,v27-666997,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
195,11,15,roof path,roof_greenhouse_cistern,Roof House water: 43.65,Roof greenhouse cistern durability 0.81,glass tongs condition 0.70,Fay cultivation 0.61,infrastructure routine carried,humidity 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-739223,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
196,11,16,market commons,archive_public_kiosk,Archive House paper: 20.15,Archive public kiosk durability 0.78,binding awl condition 0.67,Nia recordkeeping 0.65,infrastructure routine carried,notice_accuracy 0.87,ssrm_v27_infrastructure_state_seed_20260880,v27-698603,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
197,11,17,wood bay,dusk_signal_workshop,Signal House oil: 17.66,Dusk signal workshop durability 0.63,wire crimper condition 0.79,Milo signalcraft 0.66,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-675632,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
198,12,0,roof path,roof_greenhouse_cistern,Roof House water: 43.55,Roof greenhouse cistern durability 0.89,glass tongs condition 0.70,Fay cultivation 0.61,infrastructure routine carried,humidity 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-731068,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
199,12,1,market commons,archive_public_kiosk,Archive House paper: 20.15,Archive public kiosk durability 0.78,binding awl condition 0.67,Nia recordkeeping 0.65,infrastructure routine carried,notice_accuracy 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-699595,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
200,12,2,wood bay,dusk_signal_workshop,Signal House oil: 17.79,Dusk signal workshop durability 0.62,wire crimper condition 0.78,Milo signalcraft 0.67,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-666745,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
201,12,3,warm workshop,river_mill_bridge,West House planks: 23.55,River mill bridge durability 0.93,drawknife condition 0.72,Ari carpentry 0.57,infrastructure routine carried,bank_stability 0.75,ssrm_v27_infrastructure_state_seed_20260880,v27-667333,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
202,12,4,archive bench,roof_greenhouse_cistern,Roof House water: 43.45,Roof greenhouse cistern durability 0.96,glass tongs condition 0.70,Fay cultivation 0.61,infrastructure routine carried,humidity 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-741220,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
203,12,5,signal yard,archive_public_kiosk,Archive House paper: 20.24,Archive public kiosk durability 0.77,binding awl condition 0.66,Nia recordkeeping 0.66,infrastructure routine carried,notice_accuracy 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-688494,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
204,12,6,river path,dusk_signal_workshop,Signal House oil: 17.79,Dusk signal workshop durability 0.61,wire crimper condition 0.78,Milo signalcraft 0.67,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-666115,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
205,12,7,roof path,river_mill_bridge,West House planks: 23.55,River mill bridge durability 0.92,drawknife condition 0.72,Ari carpentry 0.57,infrastructure routine carried,bank_stability 0.74,ssrm_v27_infrastructure_state_seed_20260880,v27-667358,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
206,12,8,market commons,roof_greenhouse_cistern,Roof House water: 43.50,Roof greenhouse cistern durability 0.95,glass tongs condition 0.69,Fay cultivation 0.62,infrastructure routine carried,humidity 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-741568,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
207,12,9,wood bay,archive_public_kiosk,Archive House paper: 20.14,Archive public kiosk durability 0.85,binding awl condition 0.78,Nia recordkeeping 0.66,infrastructure routine carried,notice_accuracy 0.90,ssrm_v27_infrastructure_state_seed_20260880,v27-680330,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
208,12,10,warm workshop,dusk_signal_workshop,Signal House oil: 17.79,Dusk signal workshop durability 0.61,wire crimper condition 0.78,Milo signalcraft 0.68,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-667152,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
209,12,11,archive bench,river_mill_bridge,West House planks: 23.71,River mill bridge durability 0.91,drawknife condition 0.71,Ari carpentry 0.58,infrastructure routine carried,bank_stability 0.76,ssrm_v27_infrastructure_state_seed_20260880,v27-666543,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
210,12,12,signal yard,roof_greenhouse_cistern,Roof House water: 43.50,Roof greenhouse cistern durability 0.95,glass tongs condition 0.69,Fay cultivation 0.62,infrastructure routine carried,humidity 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-741475,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
