tick,day,agent,prior_conflict_id,later_situation,request_or_refusal,bound_to_prior_arbitration,bounded_refusal,refusal_repair_path,request_quality,public_phrase
214,18,Ori,v16-conflict-d17-t00,repair work interruption,request,1,0,0,0.953333,I remember day 17; can we use that same public reason here?
215,18,Vonn,v16-conflict-d17-t02,ritual noise boundary,refusal,1,1,1,0.961667,I remember split_access from day 17; I can help after my boundary is kept.
216,19,Keth,v16-conflict-d18-t05,route warning dispute,refusal,1,1,1,0.97,I remember repair_first from day 18; I can help after my boundary is kept.
217,19,Melo,v16-conflict-d18-t07,sleep place crowding,refusal,1,1,1,0.92,I remember defer_until_rest from day 18; I can help after my boundary is kept.
218,19,Nari,v16-conflict-d18-t08,ledger access request,request,1,0,0,0.928333,I remember day 18; can we use that same public reason here?
219,19,Ori,v16-conflict-d18-t09,repair work interruption,request,1,0,0,0.936667,I remember day 18; can we use that same public reason here?
220,19,Vonn,v16-conflict-d18-t10,ritual noise boundary,refusal,1,1,1,0.945,I remember ask_public_reason from day 18; I can help after my boundary is kept.
221,19,Sova,v16-conflict-d18-t11,shared tool request,refusal,1,1,1,0.953333,I remember protect_boundary from day 18; I can help after my boundary is kept.
222,19,Keth,v16-conflict-d12-t00,route warning dispute,request,1,0,0,0.961667,I remember day 12; can we use that same public reason here?
223,19,Melo,v16-conflict-d12-t01,sleep place crowding,refusal,1,1,1,0.97,I remember protect_boundary from day 12; I can help after my boundary is kept.
224,19,Nari,v16-conflict-d12-t02,ledger access request,refusal,1,1,1,0.92,I remember protect_boundary from day 12; I can help after my boundary is kept.
225,19,Ori,v16-conflict-d12-t03,repair work interruption,request,0,0,0,0.748333,I remember day 12; can we use that same public reason here?
226,19,Vonn,v16-conflict-d12-t05,ritual noise boundary,refusal,1,1,1,0.936667,I remember split_access from day 12; I can help after my boundary is kept.
227,19,Sova,v16-conflict-d12-t06,shared tool request,refusal,1,1,1,0.945,I remember split_access from day 12; I can help after my boundary is kept.
228,20,Melo,v16-conflict-d13-t06,sleep place crowding,refusal,1,1,0,0.953333,I remember split_access from day 13; I can help after my boundary is kept.
229,20,Nari,v16-conflict-d13-t07,ledger access request,request,1,0,0,0.961667,I remember day 13; can we use that same public reason here?
230,20,Ori,v16-conflict-d13-t08,repair work interruption,request,1,0,0,0.87,I remember day 13; can we use that same public reason here?
231,20,Vonn,v16-conflict-d13-t10,ritual noise boundary,refusal,1,1,1,0.92,I remember repair_first from day 13; I can help after my boundary is kept.
232,20,Sova,v16-conflict-d13-t11,shared tool request,refusal,1,1,1,0.928333,I remember rotate_priority from day 13; I can help after my boundary is kept.
233,20,Keth,v16-conflict-d14-t00,route warning dispute,request,1,0,0,0.936667,I remember day 14; can we use that same public reason here?
234,20,Melo,v16-conflict-d14-t01,sleep place crowding,refusal,1,1,1,0.945,I remember rotate_priority from day 14; I can help after my boundary is kept.
235,20,Nari,v16-conflict-d14-t02,ledger access request,request,1,0,0,0.953333,I remember day 14; can we use that same public reason here?
236,20,Ori,v16-conflict-d14-t04,repair work interruption,refusal,1,1,1,0.961667,I remember repair_first from day 14; I can help after my boundary is kept.
237,20,Vonn,v16-conflict-d14-t05,ritual noise boundary,refusal,1,1,1,0.97,I remember rotate_priority from day 14; I can help after my boundary is kept.
238,20,Sova,v16-conflict-d14-t06,shared tool request,request,0,0,0,0.74,I remember day 14; can we use that same public reason here?
239,20,Keth,v16-conflict-d14-t07,route warning dispute,request,1,0,0,0.928333,I remember day 14; can we use that same public reason here?
240,21,Nari,v16-conflict-d15-t09,ledger access request,refusal,1,1,1,0.936667,I remember protect_boundary from day 15; I can help after my boundary is kept.
241,21,Ori,v16-conflict-d15-t10,repair work interruption,request,1,0,0,0.945,I remember day 15; can we use that same public reason here?
242,21,Vonn,v16-conflict-d15-t11,ritual noise boundary,refusal,1,1,1,0.953333,I remember repair_first from day 15; I can help after my boundary is kept.
243,21,Sova,v16-conflict-d16-t00,shared tool request,refusal,1,1,1,0.961667,I remember ask_public_reason from day 16; I can help after my boundary is kept.
244,21,Keth,v16-conflict-d16-t01,route warning dispute,refusal,1,1,1,0.97,I remember rotate_priority from day 16; I can help after my boundary is kept.
245,21,Melo,v16-conflict-d16-t02,sleep place crowding,refusal,1,1,1,0.92,I remember repair_first from day 16; I can help after my boundary is kept.
246,21,Nari,v16-conflict-d16-t03,ledger access request,request,1,0,0,0.928333,I remember day 16; can we use that same public reason here?
247,21,Ori,v16-conflict-d16-t04,repair work interruption,request,1,0,0,0.936667,I remember day 16; can we use that same public reason here?
248,21,Vonn,v16-conflict-d16-t05,ritual noise boundary,refusal,1,1,1,0.945,I remember protect_boundary from day 16; I can help after my boundary is kept.
249,21,Sova,v16-conflict-d16-t06,shared tool request,refusal,1,1,1,0.953333,I remember defer_until_rest from day 16; I can help after my boundary is kept.
250,21,Keth,v16-conflict-d16-t08,route warning dispute,request,1,0,0,0.961667,I remember day 16; can we use that same public reason here?
251,21,Melo,v16-conflict-d16-t09,sleep place crowding,request,0,0,0,0.79,I remember day 16; can we use that same public reason here?
