tick_id,day,tick,avatar_region,active_route,animation_panel,merge_control_panel,snapshot_exchange_panel,delayed_reaction_panel,persistence_panel,sensory_panel,save_restore_key,replay_key,boundary_note
152,13,8,riverbend,orchard_riverbend,Ivo->Ari: route-board reach / small nod,rollback to fen track: branch fen track v18,shared:orchard_riverbend:v22: snapshot shared,Ivo: route-board reach delay 0,reload pose ok=True branch ok=True,flower-node: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-659786,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
153,13,9,roofward,central_repair_ring,Pax->Juno: careful pointing / small nod,merge bell route: branch outer bell path v7,shared:central_repair_ring:v15: exchange pending,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-769869,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
154,13,10,archive_quarter,riverbend_roofward,Ari->Fay: route-board reach / two-hand offer,merge detour with bridge watch: branch orchard ridge detour v9,shared:riverbend_roofward:v20: snapshot shared,Ari: route-board reach delay 0,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-842056,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
155,13,11,signal_ridge,roofward_archive,Nia->Fay: guarded crossed arms / small nod,none: branch glass stair v8,shared:roofward_archive:v16: idle,Nia: guarded crossed arms delay 1,reload pose ok=True branch ok=True,ambient-rate: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-720646,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
156,14,0,riverbend,archive_signal,Nia->Milo: guarded crossed arms / small nod,none: branch stone kiosk path v12,shared:archive_signal:v17: snapshot shared,Nia: guarded crossed arms delay 1,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-768876,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
157,14,1,roofward,signal_orchard,Ivo->Milo: open forward lean / route point,none: branch dusk road v20,shared:signal_orchard:v22: idle,Ivo: open forward lean delay 3,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-614079,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
158,14,2,archive_quarter,orchard_riverbend,Ivo->Ari: relieved reset stance / open palm,merge plank route: branch market plank route v19,shared:orchard_riverbend:v23: snapshot shared,Ivo: relieved reset stance delay 0,reload pose ok=True branch ok=True,animation-pulse: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-871599,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
159,14,3,signal_ridge,central_repair_ring,Pax->Juno: careful pointing / small nod,rollback to repair yard: branch inner repair yard v8,shared:central_repair_ring:v16: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-803997,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
160,14,4,orchard_fen,riverbend_roofward,Ari->Fay: open forward lean / open palm,none: branch orchard ridge detour v9,shared:riverbend_roofward:v20: idle,Ari: open forward lean delay 1,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-841957,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
161,14,5,central_exchange,roofward_archive,Nia->Fay: guarded crossed arms / small nod,none: branch glass stair v8,shared:roofward_archive:v17: snapshot shared,Nia: guarded crossed arms delay 2,reload pose ok=True branch ok=True,ambient-rate: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-720481,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
162,14,6,repair_hall,archive_signal,Nia->Milo: guarded crossed arms / small nod,merge stone route: branch stone kiosk path v13,shared:archive_signal:v18: snapshot shared,Nia: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-768849,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
163,14,7,riverbend,signal_orchard,Ivo->Milo: open forward lean / route point,none: branch dusk road v20,shared:signal_orchard:v22: idle,Ivo: open forward lean delay 3,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-613781,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
164,14,8,roofward,orchard_riverbend,Ivo->Ari: relieved reset stance / open palm,rollback to fen track: branch fen track v20,shared:orchard_riverbend:v24: snapshot shared,Ivo: relieved reset stance delay 0,reload pose ok=True branch ok=True,flower-node: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-724686,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
165,14,9,archive_quarter,central_repair_ring,Pax->Juno: careful pointing / small nod,merge bell route: branch outer bell path v9,shared:central_repair_ring:v17: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-770719,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
166,14,10,signal_ridge,riverbend_roofward,Ari->Fay: open forward lean / open palm,none: branch orchard ridge detour v9,shared:riverbend_roofward:v21: snapshot shared,Ari: open forward lean delay 1,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-842695,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
167,14,11,orchard_fen,roofward_archive,Nia->Fay: guarded crossed arms / small nod,none: branch glass stair v8,shared:roofward_archive:v17: idle,Nia: guarded crossed arms delay 2,reload pose ok=True branch ok=True,ambient-rate: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-721075,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
168,15,0,roofward,archive_signal,Nia->Milo: guarded crossed arms / small nod,none: branch stone kiosk path v13,shared:archive_signal:v19: snapshot shared,Nia: guarded crossed arms delay 1,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-769580,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
169,15,1,archive_quarter,signal_orchard,Ivo->Milo: guarded crossed arms / step back,none: branch dusk road v20,shared:signal_orchard:v22: idle,Ivo: guarded crossed arms delay 4,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-661512,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
170,15,2,signal_ridge,orchard_riverbend,Ivo->Ari: guarded crossed arms / small nod,merge plank route: branch market plank route v21,shared:orchard_riverbend:v24: exchange pending,Ivo: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-852204,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
171,15,3,orchard_fen,central_repair_ring,Pax->Juno: careful pointing / small nod,rollback to repair yard: branch inner repair yard v10,shared:central_repair_ring:v18: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-811427,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
172,15,4,central_exchange,riverbend_roofward,Ari->Fay: guarded crossed arms / tight grip,none: branch orchard ridge detour v9,shared:riverbend_roofward:v21: idle,Ari: guarded crossed arms delay 2,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-893944,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
173,15,5,repair_hall,roofward_archive,Nia->Fay: guarded crossed arms / small nod,none: branch glass stair v8,shared:roofward_archive:v18: snapshot shared,Nia: guarded crossed arms delay 3,reload pose ok=True branch ok=True,ambient-rate: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-720910,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
174,15,6,riverbend,archive_signal,Nia->Milo: guarded crossed arms / small nod,merge stone route: branch stone kiosk path v14,shared:archive_signal:v20: snapshot shared,Nia: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-768319,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
175,15,7,roofward,signal_orchard,Ivo->Milo: guarded crossed arms / step back,merge lantern loop: branch river lantern loop v21,shared:signal_orchard:v23: snapshot shared,Ivo: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-803186,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
176,15,8,archive_quarter,orchard_riverbend,Ivo->Ari: guarded crossed arms / small nod,rollback to fen track: branch fen track v22,shared:orchard_riverbend:v25: snapshot shared,Ivo: guarded crossed arms delay 0,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-708407,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
177,15,9,signal_ridge,central_repair_ring,Pax->Juno: careful pointing / small nod,merge bell route: branch outer bell path v11,shared:central_repair_ring:v19: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-778957,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
178,15,10,orchard_fen,riverbend_roofward,Ari->Fay: guarded crossed arms / tight grip,none: branch orchard ridge detour v9,shared:riverbend_roofward:v22: snapshot shared,Ari: guarded crossed arms delay 2,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-894682,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
179,15,11,central_exchange,roofward_archive,Nia->Fay: guarded crossed arms / small nod,none: branch glass stair v8,shared:roofward_archive:v18: idle,Nia: guarded crossed arms delay 3,reload pose ok=True branch ok=True,ambient-rate: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-721504,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
180,16,0,archive_quarter,archive_signal,Nia->Milo: open forward lean / small nod,none: branch stone kiosk path v14,shared:archive_signal:v21: snapshot shared,Nia: open forward lean delay 1,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-718816,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
181,16,1,signal_ridge,signal_orchard,Ivo->Milo: relieved reset stance / two-hand offer,none: branch river lantern loop v21,shared:signal_orchard:v23: idle,Ivo: relieved reset stance delay 1,reload pose ok=True branch ok=True,animation-pulse: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-820522,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
182,16,2,orchard_fen,orchard_riverbend,Ivo->Ari: relieved reset stance / small nod,merge plank route: branch market plank route v23,shared:orchard_riverbend:v26: snapshot shared,Ivo: relieved reset stance delay 0,reload pose ok=True branch ok=True,animation-pulse: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-871029,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
183,16,3,central_exchange,central_repair_ring,Pax->Juno: careful pointing / small nod,rollback to repair yard: branch inner repair yard v12,shared:central_repair_ring:v20: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-811001,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
184,16,4,repair_hall,riverbend_roofward,Ari->Fay: relieved reset stance / small nod,none: branch orchard ridge detour v9,shared:riverbend_roofward:v22: idle,Ari: relieved reset stance delay 3,reload pose ok=True branch ok=True,flower-node: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-912573,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
185,16,5,riverbend,roofward_archive,Nia->Fay: open forward lean / small nod,none: branch glass stair v8,shared:roofward_archive:v19: snapshot shared,Nia: open forward lean delay 4,reload pose ok=True branch ok=True,ambient-rate: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-673257,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
186,16,6,roofward,archive_signal,Nia->Milo: open forward lean / small nod,merge stone route: branch stone kiosk path v15,shared:archive_signal:v22: snapshot shared,Nia: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-719681,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
187,16,7,archive_quarter,signal_orchard,Ivo->Milo: relieved reset stance / two-hand offer,none: branch river lantern loop v21,shared:signal_orchard:v23: idle,Ivo: relieved reset stance delay 1,reload pose ok=True branch ok=True,animation-pulse: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-821116,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
188,16,8,signal_ridge,orchard_riverbend,Ivo->Ari: relieved reset stance / small nod,rollback to fen track: branch fen track v24,shared:orchard_riverbend:v27: snapshot shared,Ivo: relieved reset stance delay 0,reload pose ok=True branch ok=True,flower-node: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-726197,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
189,16,9,orchard_fen,central_repair_ring,Pax->Juno: careful pointing / small nod,merge bell route: branch outer bell path v13,shared:central_repair_ring:v21: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-778541,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
190,16,10,central_exchange,riverbend_roofward,Ari->Fay: relieved reset stance / small nod,none: branch orchard ridge detour v9,shared:riverbend_roofward:v23: snapshot shared,Ari: relieved reset stance delay 3,reload pose ok=True branch ok=True,animation-pulse: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-912419,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
191,16,11,repair_hall,roofward_archive,Nia->Fay: open forward lean / small nod,rollback to glass stair: branch glass stair v9,shared:roofward_archive:v20: snapshot shared,Nia: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-672024,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
192,17,0,signal_ridge,archive_signal,Nia->Milo: open forward lean / small nod,none: branch stone kiosk path v15,shared:archive_signal:v23: snapshot shared,Nia: open forward lean delay 1,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-719520,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
193,17,1,orchard_fen,signal_orchard,Ivo->Milo: careful pointing / open palm,none: branch river lantern loop v21,shared:signal_orchard:v23: idle,Ivo: careful pointing delay 2,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-748385,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
194,17,2,central_exchange,orchard_riverbend,Ivo->Ari: careful pointing / small nod,merge plank route: branch market plank route v25,shared:orchard_riverbend:v28: snapshot shared,Ivo: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-798089,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
195,17,3,repair_hall,central_repair_ring,Pax->Juno: careful pointing / small nod,rollback to repair yard: branch inner repair yard v14,shared:central_repair_ring:v22: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-811863,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
196,17,4,riverbend,riverbend_roofward,Ari->Fay: careful pointing / route point,none: branch orchard ridge detour v9,shared:riverbend_roofward:v23: idle,Ari: careful pointing delay 4,reload pose ok=True branch ok=True,flower-node: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-838305,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
197,17,5,roofward,roofward_archive,Nia->Fay: route-board reach / open palm,none: branch glass stair v9,shared:roofward_archive:v21: snapshot shared,Nia: route-board reach delay 1,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-672552,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
198,17,6,archive_quarter,archive_signal,Nia->Milo: route-board reach / small nod,merge stone route: branch stone kiosk path v16,shared:archive_signal:v24: snapshot shared,Nia: route-board reach delay 0,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-720186,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
199,17,7,signal_ridge,signal_orchard,Ivo->Milo: careful pointing / open palm,none: branch river lantern loop v21,shared:signal_orchard:v23: idle,Ivo: careful pointing delay 2,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-748979,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
200,17,8,orchard_fen,orchard_riverbend,Ivo->Ari: careful pointing / small nod,rollback to fen track: branch fen track v26,shared:orchard_riverbend:v29: snapshot shared,Ivo: careful pointing delay 0,reload pose ok=True branch ok=True,flower-node: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-655541,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
201,17,9,central_exchange,central_repair_ring,Pax->Juno: careful pointing / small nod,merge bell route: branch outer bell path v15,shared:central_repair_ring:v23: snapshot shared,Pax: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-777620,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
202,17,10,repair_hall,riverbend_roofward,Ari->Fay: careful pointing / route point,none: branch orchard ridge detour v9,shared:riverbend_roofward:v24: snapshot shared,Ari: careful pointing delay 4,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-837268,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
203,17,11,riverbend,roofward_archive,Nia->Fay: route-board reach / open palm,rollback to glass stair: branch glass stair v11,shared:roofward_archive:v22: snapshot shared,Nia: route-board reach delay 0,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-678902,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
204,18,0,orchard_fen,signal_orchard,Milo->Ivo: relieved reset stance / small nod,none: branch river lantern loop v21,shared:signal_orchard:v23: exchange pending,Milo: relieved reset stance delay 3,reload pose ok=True branch ok=True,flower-node: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-820132,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
205,18,1,central_exchange,orchard_riverbend,Ari->Ivo: route-board reach / route point,none: branch fen track v26,shared:orchard_riverbend:v29: idle,Ari: route-board reach delay 1,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-660490,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
206,18,2,repair_hall,central_repair_ring,Juno->Pax: relieved reset stance / small nod,merge bell route: branch outer bell path v16,shared:central_repair_ring:v24: snapshot shared,Juno: relieved reset stance delay 0,reload pose ok=True branch ok=True,animation-pulse: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-851737,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
207,18,3,riverbend,riverbend_roofward,Fay->Ari: careful pointing / route point,rollback to river ford: branch orchard ridge detour v9,shared:riverbend_roofward:v25: snapshot shared,Fay: careful pointing delay 5,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-837907,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
